op,target,_input_nodes,_args,_kwargs,users,type,_prev,_next,_erased,_repr_fn,meta,input_shapes,input_contiguous,contiguous,latency,fw_latency,bw_latency,acc_latency,output_shape,dtype,Name
call_function,<built-in function eq>,{getattr_224: None},"(getattr_224, torch.float16)",{},{},,getattr_224,to_85,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)])}",[[1]],[True],True,0.006278399936854839,0.006278399936854839,0.0,0.0,"(1,)",,eq_193
call_method,to,{add_142: None},"(add_142, torch.float32)",{},{pow_55: None},,eq_193,pow_55,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}","[[1, 512, 1024]]",[True],True,0.006527999974787235,0.006527999974787235,0.0,0.0,"(1, 512, 1024)",torch.float32,to_85
call_method,pow,{to_85: None},"(to_85, 2)",{},{mean_54: None},,to_85,mean_54,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}","[[1, 512, 1024]]",[True],True,0.012467199936509132,0.012467199936509132,0.0,0.0,"(1, 512, 1024)",torch.float32,pow_55
call_method,mean,{pow_55: None},"(pow_55, -1)",{'keepdim': True},{add_143: None},,pow_55,add_143,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}","[[1, 512, 1024]]",[True],True,0.013337599858641625,0.013337599858641625,0.0,0.0,"(1, 512, 1)",torch.float32,mean_54
call_function,<built-in function add>,{mean_54: None},"(mean_54, 1e-06)",{},{rsqrt_54: None},,mean_54,rsqrt_54,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}","[[1, 512, 1]]",[True],True,0.019539200142025946,0.0130816001445055,0.006457599997520447,0.0,"(1, 512, 1)",torch.float32,add_143
call_function,<built-in method rsqrt of type object at 0x15552dc96d80>,{add_143: None},"(add_143,)",{},{mul_163: None},,add_143,mul_163,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}","[[1, 512, 1]]",[True],True,0.03595519997179508,0.012121599912643433,0.02383360005915165,0.0,"(1, 512, 1)",torch.float32,rsqrt_54
call_function,<built-in function mul>,"{add_142: None, rsqrt_54: None}","(add_142, rsqrt_54)",{},{mul_164: None},,rsqrt_54,decoder_block_1_layer_2_layer_norm_weight,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}","[[1, 512, 1024], [1, 512, 1]]","[True, True]",True,0.03155839964747429,0.012863999977707864,0.018694399669766427,0.0,"(1, 512, 1024)",torch.float32,mul_163
get_attr,decoder.block.1.layer.2.layer_norm.weight,{},(),{},"{getattr_225: None, mul_164: None}",,mul_163,getattr_225,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}",[],[],True,0.0,0.0,0.0,0.0,"(1024,)",torch.float32,decoder_block_1_layer_2_layer_norm_weight
call_function,<built-in function getattr>,{decoder_block_1_layer_2_layer_norm_weight: None},"(decoder_block_1_layer_2_layer_norm_weight, 'dtype')",{},"{eq_194: None, eq_195: None}",,decoder_block_1_layer_2_layer_norm_weight,eq_194,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}",[[1024]],[True],True,0.0062847999855875965,0.0062847999855875965,0.0,0.0,"(1,)",,getattr_225
call_function,<built-in function eq>,{getattr_225: None},"(getattr_225, torch.float16)",{},{},,getattr_225,eq_195,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}",[[1]],[True],True,0.0062016000039875506,0.0062016000039875506,0.0,0.0,"(1,)",,eq_194
call_function,<built-in function eq>,{getattr_225: None},"(getattr_225, torch.bfloat16)",{},{},,eq_194,mul_164,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}",[[1]],[True],True,0.006399999931454658,0.006399999931454658,0.0,0.0,"(1,)",,eq_195
call_function,<built-in function mul>,"{decoder_block_1_layer_2_layer_norm_weight: None, mul_163: None}","(decoder_block_1_layer_2_layer_norm_weight, mul_163)",{},"{to_86: None, getattr_226: None, clone_12: None, getattr_228: None, getattr_230: None, size_50: None, getattr_232: None, getattr_233: None, getitem_296: None, getitem_299: None, getitem_302: None, getitem_305: None}",,eq_195,to_86,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}","[[1024], [1, 512, 1024]]","[True, True]",True,0.032287999801337716,0.012896000035107135,0.019391999766230582,0.0,"(1, 512, 1024)",torch.float32,mul_164
call_method,to,{mul_164: None},"(mul_164, torch.float32)",{},"{empty_like_12: None, mul_165: None}",,mul_164,empty_like_12,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>), ('decoder.block.1.layer.2.mlp.router', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersTop1Router'>)])}","[[1, 512, 1024]]",[True],True,0.006483200006186962,0.006483200006186962,0.0,0.0,"(1, 512, 1024)",torch.float32,to_86
call_function,<built-in method empty_like of type object at 0x15552dc96d80>,{to_86: None},"(to_86,)",{},{uniform__12: None},,to_86,uniform__12,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>), ('decoder.block.1.layer.2.mlp.router', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersTop1Router'>)])}","[[1, 512, 1024]]",[True],True,0.008038400113582611,0.008038400113582611,0.0,0.0,"(1, 512, 1024)",torch.float32,empty_like_12
call_method,uniform_,{empty_like_12: None},"(empty_like_12, 0.99, 1.01)",{},{mul_165: None},,empty_like_12,mul_165,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>), ('decoder.block.1.layer.2.mlp.router', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersTop1Router'>)])}","[[1, 512, 1024]]",[True],True,0.010995199903845787,0.010995199903845787,0.0,0.0,"(1, 512, 1024)",torch.float32,uniform__12
call_function,<built-in function mul>,"{to_86: None, uniform__12: None}","(to_86, uniform__12)",{},{decoder_block_1_layer_2_mlp_router_classifier: None},,uniform__12,decoder_block_1_layer_2_mlp_router_classifier,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>), ('decoder.block.1.layer.2.mlp.router', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersTop1Router'>)])}","[[1, 512, 1024], [1, 512, 1024]]","[True, True]",True,0.024172800220549108,0.012192000076174736,0.01198080014437437,0.0,"(1, 512, 1024)",torch.float32,mul_165
call_module,decoder.block.1.layer.2.mlp.router.classifier,{mul_165: None},"(mul_165,)",{},"{softmax_40: None, size_178: None, cat_2: None, output: None}",,mul_165,softmax_40,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>), ('decoder.block.1.layer.2.mlp.router', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersTop1Router'>), ('decoder.block.1.layer.2.mlp.router.classifier', <class 'torch.nn.modules.linear.Linear'>)])}","[[1, 512, 1024]]",[True],True,0.0971327994018793,0.02556159980595112,0.05991039965301752,0.011660799942910671,"(1, 512, 4)",torch.float32,decoder_block_1_layer_2_mlp_router_classifier
call_function,<function softmax at 0x15543f939a20>,{decoder_block_1_layer_2_mlp_router_classifier: None},"(decoder_block_1_layer_2_mlp_router_classifier,)","{'dim': -1, '_stacklevel': 3, 'dtype': torch.float32}",{to_87: None},,decoder_block_1_layer_2_mlp_router_classifier,getattr_226,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>), ('decoder.block.1.layer.2.mlp.router', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersTop1Router'>)])}","[[1, 512, 4]]",[True],True,0.029305599629878998,0.012716799974441528,0.01658879965543747,0.0,"(1, 512, 4)",torch.float32,softmax_40
call_function,<built-in function getattr>,{mul_164: None},"(mul_164, 'dtype')",{},{to_87: None},,softmax_40,to_87,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>), ('decoder.block.1.layer.2.mlp.router', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersTop1Router'>)])}","[[1, 512, 1024]]",[True],True,0.006207999959588051,0.006207999959588051,0.0,0.0,"(1,)",,getattr_226
call_method,to,"{softmax_40: None, getattr_226: None}","(softmax_40, getattr_226)",{},"{argmax_24: None, max_13: None}",,getattr_226,argmax_24,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>), ('decoder.block.1.layer.2.mlp.router', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersTop1Router'>)])}","[[1, 512, 4], [1]]","[True, True]",True,0.006611199956387282,0.006611199956387282,0.0,0.0,"(1, 512, 4)",torch.float32,to_87
call_function,<built-in method argmax of type object at 0x15552dc96d80>,{to_87: None},"(to_87,)",{'dim': -1},{one_hot_12: None},,to_87,one_hot_12,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>), ('decoder.block.1.layer.2.mlp.router', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersTop1Router'>)])}","[[1, 512, 4]]",[True],True,0.012467199936509132,0.012467199936509132,0.0,0.0,"(1, 512)",torch.int64,argmax_24
call_function,<built-in function one_hot>,{argmax_24: None},"(argmax_24,)",{'num_classes': 4},"{cumsum_12: None, mul_166: None}",,argmax_24,cumsum_12,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>), ('decoder.block.1.layer.2.mlp.router', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersTop1Router'>)])}","[[1, 512]]",[True],True,0.016780799999833108,0.016780799999833108,0.0,0.0,"(1, 512, 4)",torch.int64,one_hot_12
call_function,<built-in method cumsum of type object at 0x15552dc96d80>,{one_hot_12: None},"(one_hot_12,)",{'dim': -2},{le_13: None},,one_hot_12,le_13,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>), ('decoder.block.1.layer.2.mlp.router', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersTop1Router'>)])}","[[1, 512, 4]]",[True],True,0.08290560096502304,0.08290560096502304,0.0,0.0,"(1, 512, 4)",torch.int64,cumsum_12
call_function,<built-in function le>,{cumsum_12: None},"(cumsum_12, 64)",{},{mul_166: None},,cumsum_12,mul_166,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>), ('decoder.block.1.layer.2.mlp.router', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersTop1Router'>)])}","[[1, 512, 4]]",[True],True,0.012095999903976917,0.012095999903976917,0.0,0.0,"(1, 512, 4)",torch.bool,le_13
call_function,<built-in function mul>,"{one_hot_12: None, le_13: None}","(one_hot_12, le_13)",{},"{argmax_25: None, getitem_295: None, getitem_298: None, getitem_301: None, getitem_304: None}",,le_13,max_13,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>), ('decoder.block.1.layer.2.mlp.router', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersTop1Router'>)])}","[[1, 512, 4], [1, 512, 4]]","[True, True]",True,0.011219199933111667,0.011219199933111667,0.0,0.0,"(1, 512, 4)",torch.int64,mul_166
call_function,<built-in method max of type object at 0x15552dc96d80>,{to_87: None},"(to_87,)",{'dim': -1},{getattr_227: None},,mul_166,getattr_227,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>), ('decoder.block.1.layer.2.mlp.router', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersTop1Router'>)])}","[[1, 512, 4]]",[True],True,0.01525759994983673,0.01525759994983673,0.0,0.0,"(1,)",,max_13
call_function,<built-in function getattr>,{max_13: None},"(max_13, 'values')",{},{unsqueeze_14: None},,max_13,unsqueeze_14,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>), ('decoder.block.1.layer.2.mlp.router', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersTop1Router'>)])}",[[1]],[True],True,0.024665600433945657,0.006259199976921081,0.018406400457024574,0.0,"(1, 512)",torch.float32,getattr_227
call_method,unsqueeze,{getattr_227: None},"(getattr_227, -1)",{},{mul_168: None},,getattr_227,argmax_25,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>), ('decoder.block.1.layer.2.mlp.router', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersTop1Router'>)])}","[[1, 512]]",[True],True,0.007865599822252989,0.007865599822252989,0.0,0.0,"(1, 512, 1)",torch.float32,unsqueeze_14
call_function,<built-in method argmax of type object at 0x15552dc96d80>,{mul_166: None},"(mul_166,)",{'dim': -1},"{cat_3: None, output: None}",,unsqueeze_14,clone_12,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)])}","[[1, 512, 4]]",[True],True,0.012537599913775921,0.012537599913775921,0.0,0.0,"(1, 512)",torch.int64,argmax_25
call_method,clone,{mul_164: None},"(mul_164,)",{},"{getattr_229: None, getattr_231: None, setitem_97: None, setitem_99: None, setitem_101: None, setitem_103: None, mul_168: None}",,argmax_25,getattr_228,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)])}","[[1, 512, 1024]]",[True],True,0.012262400053441525,0.012262400053441525,0.0,0.0,"(1, 512, 1024)",torch.float32,clone_12
call_function,<built-in function getattr>,{mul_164: None},"(mul_164, 'dtype')",{},{eq_196: None},,clone_12,getattr_229,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)])}","[[1, 512, 1024]]",[True],True,0.006406399980187416,0.006406399980187416,0.0,0.0,"(1,)",,getattr_228
call_function,<built-in function getattr>,{clone_12: None},"(clone_12, 'dtype')",{},{eq_196: None},,getattr_228,eq_196,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)])}","[[1, 512, 1024]]",[True],True,0.006367999874055385,0.006367999874055385,0.0,0.0,"(1,)",,getattr_229
call_function,<built-in function eq>,"{getattr_228: None, getattr_229: None}","(getattr_228, getattr_229)",{},{},,getattr_229,getattr_230,False,,"{'nn_module_stack': OrderedDict([('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('decoder.block.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('decoder.block.1.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>), ('decoder.block.1.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)])}","[[1], [1]]","[True, True]",True,0.006291199941188097,0.006291199941188097,0.0,0.0,"(1,)",,eq_196
