op,target,_input_nodes,_args,_kwargs,users,type,_prev,_next,_erased,_repr_fn,meta,input_shapes,input_contiguous,contiguous,latency,fw_latency,bw_latency,acc_latency,output_shape,dtype,Name
placeholder,input_ids,{},(),{},"{size: None, view: None}",<class 'torch.Tensor'>,,decoder_input_ids,False,,{},[],[],True,0.0,0.0,0,0,"(1, 512)",torch.int64,input_ids
placeholder,decoder_input_ids,{},(),{},"{size_37: None, view_97: None}",<class 'torch.Tensor'>,input_ids,decoder_attention_mask,False,,{},[],[],True,0.0,0.0,0,0,"(1, 512)",torch.int64,decoder_input_ids
placeholder,decoder_attention_mask,{},(),{},"{dim_3: None, dim_4: None, dim_5: None, getattr_209: None, getattr_210: None, size_40: None, getitem_269: None}",<class 'torch.Tensor'>,decoder_input_ids,size,False,,{},[],[],True,0.0,0.0,0,0,"(1, 512)",torch.int64,decoder_attention_mask
call_method,size,{input_ids: None},"(input_ids,)",{},"{getitem: None, getitem_1: None, getitem_2: None}",,decoder_attention_mask,getitem,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)])}","[[1, 512]]",[True],True,0.00723840007558465,0.00723840007558465,0,0,"(1,)",,size
call_function,<built-in function getitem>,{size: None},"(size, -1)",{},{view: None},,size,view,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)])}",[[1]],[True],True,0.006873599905520678,0.006873599905520678,0,0,"(1,)",,getitem
call_method,view,"{input_ids: None, getitem: None}","(input_ids, -1, getitem)",{},{encoder_embed_tokens: None},,getitem,encoder_embed_tokens,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)])}","[[1, 512], [1]]","[True, True]",True,0.008371199853718281,0.008371199853718281,0,0,"(1, 512)",torch.int64,view
call_module,encoder.embed_tokens,{view: None},"(view,)",{},"{getattr_1: None, encoder_dropout: None}",,view,getitem_1,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.embed_tokens', <class 'torch.nn.modules.sparse.Embedding'>)])}","[[1, 512]]",[True],True,0.017881599441170692,0.017881599441170692,0,0,"(1, 512, 1024)",torch.float32,encoder_embed_tokens
call_function,<built-in function getitem>,{size: None},"(size, 0)",{},{ones: None},,encoder_embed_tokens,getitem_2,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)])}",[[1]],[True],True,0.0070719999261200425,0.0070719999261200425,0,0,"(1,)",,getitem_1
call_function,<built-in function getitem>,{size: None},"(size, 1)",{},{ones: None},,getitem_1,getattr_1,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)])}",[[1]],[True],True,0.006969599891453982,0.006969599891453982,0,0,"(1,)",,getitem_2
call_function,<built-in function getattr>,{encoder_embed_tokens: None},"(encoder_embed_tokens, 'device')",{},{ones: None},,getitem_2,ones,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)])}","[[1, 512, 1024]]",[True],True,0.006867200043052435,0.006867200043052435,0,0,"(1,)",,getattr_1
call_function,<built-in method ones of type object at 0x15552dc96d80>,"{getitem_1: None, getitem_2: None, getattr_1: None}","(getitem_1, getitem_2)",{'device': getattr_1},"{dim: None, dim_1: None, dim_2: None, getitem_3: None}",,getattr_1,dim,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)])}","[[1], [1], [1]]","[True, True, True]",True,0.011999999918043614,0.011999999918043614,0,0,"(1, 512)",torch.float32,ones
call_method,dim,{ones: None},"(ones,)",{},{eq_1: None},,ones,eq_1,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)])}","[[1, 512]]",[True],True,0.006918400060385466,0.006918400060385466,0,0,"(1,)",,dim
call_function,<built-in function eq>,{dim: None},"(dim, 2)",{},{},,dim,dim_1,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)])}",[[1]],[True],True,0.0068223999813199045,0.0068223999813199045,0,0,"(1,)",,eq_1
call_method,dim,{ones: None},"(ones,)",{},{eq_2: None},,eq_1,eq_2,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)])}","[[1, 512]]",[True],True,0.006943999975919724,0.006943999975919724,0,0,"(1,)",,dim_1
call_function,<built-in function eq>,{dim_1: None},"(dim_1, 3)",{},{},,dim_1,dim_2,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)])}",[[1]],[True],True,0.0067072001285851,0.0067072001285851,0,0,"(1,)",,eq_2
call_method,dim,{ones: None},"(ones,)",{},{eq_3: None},,eq_2,eq_3,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)])}","[[1, 512]]",[True],True,0.006566399987787008,0.006566399987787008,0,0,"(1,)",,dim_2
call_function,<built-in function eq>,{dim_2: None},"(dim_2, 2)",{},{},,dim_2,getitem_3,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)])}",[[1]],[True],True,0.006521600019186735,0.006521600019186735,0,0,"(1,)",,eq_3
call_function,<built-in function getitem>,{ones: None},"(ones, (slice(None, None, None), None, None, slice(None, None, None)))",{},{to: None},,eq_3,to,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)])}","[[1, 512]]",[True],True,0.010950399935245514,0.010950399935245514,0,0,"(1, 1, 1, 512)",torch.float32,getitem_3
call_method,to,{getitem_3: None},"(getitem_3,)",{'dtype': torch.float32},{sub: None},,getitem_3,sub,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)])}","[[1, 1, 1, 512]]",[True],True,0.006912000011652708,0.006912000011652708,0,0,"(1, 1, 1, 512)",torch.float32,to
call_function,<built-in function sub>,{to: None},"(1.0, to)",{},{mul: None},,to,mul,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)])}","[[1, 1, 1, 512]]",[True],True,0.013151999935507775,0.013151999935507775,0,0,"(1, 1, 1, 512)",torch.float32,sub
call_function,<built-in function mul>,{sub: None},"(sub, -3.4028234663852886e+38)",{},{add_4: None},,sub,encoder_dropout,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)])}","[[1, 1, 1, 512]]",[True],True,0.012582399882376194,0.012582399882376194,0,0,"(1, 1, 1, 512)",torch.float32,mul
call_module,encoder.dropout,{encoder_embed_tokens: None},"(encoder_embed_tokens,)",{},"{to_1: None, mul_1: None, add_6: None}",,mul,to_1,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.dropout', <class 'torch.nn.modules.dropout.Dropout'>)])}","[[1, 512, 1024]]",[True],True,0.00971520021557808,0.00971520021557808,0,0,"(1, 512, 1024)",torch.float32,encoder_dropout
call_method,to,{encoder_dropout: None},"(encoder_dropout, torch.float32)",{},{pow_1: None},,encoder_dropout,pow_1,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.0.layer.0.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}","[[1, 512, 1024]]",[True],True,0.006783999968320131,0.006783999968320131,0,0,"(1, 512, 1024)",torch.float32,to_1
call_method,pow,{to_1: None},"(to_1, 2)",{},{mean: None},,to_1,mean,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.0.layer.0.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}","[[1, 512, 1024]]",[True],True,0.01268480010330677,0.01268480010330677,0,0,"(1, 512, 1024)",torch.float32,pow_1
call_method,mean,{pow_1: None},"(pow_1, -1)",{'keepdim': True},{add: None},,pow_1,add,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.0.layer.0.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}","[[1, 512, 1024]]",[True],True,0.013318400084972381,0.013318400084972381,0,0,"(1, 512, 1)",torch.float32,mean
call_function,<built-in function add>,{mean: None},"(mean, 1e-06)",{},{rsqrt: None},,mean,rsqrt,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.0.layer.0.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}","[[1, 512, 1]]",[True],True,0.013158399797976016,0.013158399797976016,0,0,"(1, 512, 1)",torch.float32,add
call_function,<built-in method rsqrt of type object at 0x15552dc96d80>,{add: None},"(add,)",{},{mul_1: None},,add,mul_1,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.0.layer.0.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}","[[1, 512, 1]]",[True],True,0.012147200107574464,0.012147200107574464,0,0,"(1, 512, 1)",torch.float32,rsqrt
call_function,<built-in function mul>,"{encoder_dropout: None, rsqrt: None}","(encoder_dropout, rsqrt)",{},{mul_2: None},,rsqrt,encoder_block_0_layer_0_layer_norm_weight,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.0.layer.0.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}","[[1, 512, 1024], [1, 512, 1]]","[True, True]",True,0.01269760001450777,0.01269760001450777,0,0,"(1, 512, 1024)",torch.float32,mul_1
get_attr,encoder.block.0.layer.0.layer_norm.weight,{},(),{},"{getattr_2: None, mul_2: None}",,mul_1,getattr_2,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.0.layer.0.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}",[],[],True,0.0,0.0,0,0,"(1024,)",torch.float32,encoder_block_0_layer_0_layer_norm_weight
call_function,<built-in function getattr>,{encoder_block_0_layer_0_layer_norm_weight: None},"(encoder_block_0_layer_0_layer_norm_weight, 'dtype')",{},"{eq_4: None, eq_5: None}",,encoder_block_0_layer_0_layer_norm_weight,eq_4,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.0.layer.0.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}",[[1024]],[True],True,0.006348799914121628,0.006348799914121628,0,0,"(1,)",,getattr_2
call_function,<built-in function eq>,{getattr_2: None},"(getattr_2, torch.float16)",{},{},,getattr_2,eq_5,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.0.layer.0.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}",[[1]],[True],True,0.006348800007253885,0.006348800007253885,0,0,"(1,)",,eq_4
call_function,<built-in function eq>,{getattr_2: None},"(getattr_2, torch.bfloat16)",{},{},,eq_4,mul_2,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.0.layer.0.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}",[[1]],[True],True,0.006303999852389097,0.006303999852389097,0,0,"(1,)",,eq_5
call_function,<built-in function mul>,"{encoder_block_0_layer_0_layer_norm_weight: None, mul_1: None}","(encoder_block_0_layer_0_layer_norm_weight, mul_1)",{},"{size_1: None, encoder_block_0_layer_0_self_attention_q: None, encoder_block_0_layer_0_self_attention_k: None, encoder_block_0_layer_0_self_attention_v: None}",,eq_5,size_1,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.0.layer.0.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}","[[1024], [1, 512, 1024]]","[True, True]",True,0.012972800433635712,0.012972800433635712,0,0,"(1, 512, 1024)",torch.float32,mul_2
call_method,size,{mul_2: None},"(mul_2,)",{},{getitem_4: None},,mul_2,getitem_4,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}","[[1, 512, 1024]]",[True],True,0.006393599975854159,0.006393599975854159,0,0,"(1,)",,size_1
call_function,<built-in function getitem>,{size_1: None},"(size_1, slice(None, 2, None))",{},"{getitem_5: None, getitem_6: None}",,size_1,getitem_5,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}",[[1]],[True],True,0.006463999859988689,0.006463999859988689,0,0,"(1,)",,getitem_4
call_function,<built-in function getitem>,{getitem_4: None},"(getitem_4, 0)",{},"{view_1: None, view_2: None, view_3: None, view_4: None}",,getitem_4,getitem_6,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}",[[1]],[True],True,0.0063552000559866425,0.0063552000559866425,0,0,"(1,)",,getitem_5
call_function,<built-in function getitem>,{getitem_4: None},"(getitem_4, 1)",{},"{arange: None, arange_1: None}",,getitem_5,encoder_block_0_layer_0_self_attention_q,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}",[[1]],[True],True,0.00632319999858737,0.00632319999858737,0,0,"(1,)",,getitem_6
call_module,encoder.block.0.layer.0.SelfAttention.q,{mul_2: None},"(mul_2,)",{},{view_1: None},,getitem_6,view_1,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>), ('encoder.block.0.layer.0.SelfAttention.q', <class 'torch.nn.modules.linear.Linear'>)])}","[[1, 512, 1024]]",[True],True,0.12588160187005998,0.12588160187005998,0,0,"(1, 512, 4096)",torch.float32,encoder_block_0_layer_0_self_attention_q
call_method,view,"{encoder_block_0_layer_0_self_attention_q: None, getitem_5: None}","(encoder_block_0_layer_0_self_attention_q, getitem_5, -1, 32, 128)",{},{transpose: None},,encoder_block_0_layer_0_self_attention_q,transpose,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}","[[1, 512, 4096], [1]]","[True, True]",True,0.0081343999132514,0.0081343999132514,0,0,"(1, 512, 32, 128)",torch.float32,view_1
call_method,transpose,{view_1: None},"(view_1, 1, 2)",{},{matmul: None},,view_1,encoder_block_0_layer_0_self_attention_k,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}","[[1, 512, 32, 128]]",[True],False,0.008185599744319916,0.008185599744319916,0,0,"(1, 32, 512, 128)",torch.float32,transpose
call_module,encoder.block.0.layer.0.SelfAttention.k,{mul_2: None},"(mul_2,)",{},{view_2: None},,transpose,view_2,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>), ('encoder.block.0.layer.0.SelfAttention.k', <class 'torch.nn.modules.linear.Linear'>)])}","[[1, 512, 1024]]",[True],True,0.12683520317077637,0.12683520317077637,0,0,"(1, 512, 4096)",torch.float32,encoder_block_0_layer_0_self_attention_k
call_method,view,"{encoder_block_0_layer_0_self_attention_k: None, getitem_5: None}","(encoder_block_0_layer_0_self_attention_k, getitem_5, -1, 32, 128)",{},{transpose_1: None},,encoder_block_0_layer_0_self_attention_k,transpose_1,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}","[[1, 512, 4096], [1]]","[True, True]",True,0.008287999965250491,0.008287999965250491,0,0,"(1, 512, 32, 128)",torch.float32,view_2
call_method,transpose,{view_2: None},"(view_2, 1, 2)",{},{transpose_3: None},,view_2,encoder_block_0_layer_0_self_attention_v,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}","[[1, 512, 32, 128]]",[True],False,0.008153600245714187,0.008153600245714187,0,0,"(1, 32, 512, 128)",torch.float32,transpose_1
call_module,encoder.block.0.layer.0.SelfAttention.v,{mul_2: None},"(mul_2,)",{},{view_3: None},,transpose_1,view_3,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>), ('encoder.block.0.layer.0.SelfAttention.v', <class 'torch.nn.modules.linear.Linear'>)])}","[[1, 512, 1024]]",[True],True,0.12455039769411087,0.12455039769411087,0,0,"(1, 512, 4096)",torch.float32,encoder_block_0_layer_0_self_attention_v
call_method,view,"{encoder_block_0_layer_0_self_attention_v: None, getitem_5: None}","(encoder_block_0_layer_0_self_attention_v, getitem_5, -1, 32, 128)",{},{transpose_2: None},,encoder_block_0_layer_0_self_attention_v,transpose_2,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}","[[1, 512, 4096], [1]]","[True, True]",True,0.008243199810385704,0.008243199810385704,0,0,"(1, 512, 32, 128)",torch.float32,view_3
call_method,transpose,{view_3: None},"(view_3, 1, 2)",{},{matmul_1: None},,view_3,transpose_3,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}","[[1, 512, 32, 128]]",[True],False,0.00823040008544922,0.00823040008544922,0,0,"(1, 32, 512, 128)",torch.float32,transpose_2
call_method,transpose,{transpose_1: None},"(transpose_1, 3, 2)",{},{matmul: None},,transpose_2,matmul,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.0.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.0.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}","[[1, 32, 512, 128]]",[False],False,0.00816000010818243,0.00816000010818243,0,0,"(1, 32, 128, 512)",torch.float32,transpose_3
